term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
hsa-let-7e-5p	3.211953328	-6.94E-05	0.999999924	0.999978392	"['SVIL', 'KATNAL1', 'DUSP1']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-714	0.837193892	-1.63E-05	1	0.999980538	"['FEN1', 'ZNF185']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-3615	0.341786423	-6.50E-06	1	0.999980971	"['ALDH3B2', 'EFNA2', 'ATP5J2-PTCD1', 'EPS8L1', 'CYB561']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-344c	-0.035388782	6.54E-07	1	0.99998151	"['SLC35A2', 'MMP11', 'GABRA3', 'AMIGO2', 'HMGA1', 'KLHDC7A', 'BPGM', 'FAM72D', 'ZWINT']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-344	-0.042182964	7.80E-07	1	0.99998151	"['SLC35A2', 'MMP11', 'GABRA3', 'AMIGO2', 'HMGA1', 'KLHDC7A', 'BPGM', 'FAM72D', 'ZWINT']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-133a	-1.207934792	2.10E-05	1	0.99998258	"['CEBPA', 'SFT2D3', 'SLC31A2', 'SOWAHB', 'PAQR4', 'PWWP2B', 'PRAF2', 'TMEM132A', 'AMIGO2', 'LAMC2', 'RASAL1', 'DHCR24', 'FAM155B', 'KRT18', 'MMP15', 'GIPC1', 'KIAA1522', 'SCNN1A', 'E2F1', 'COL10A1', 'SEPHS2', 'CYB561', 'RAB11FIP4', 'PPFIA3']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-133b	-1.200607235	2.09E-05	1	0.99998258	"['CEBPA', 'SFT2D3', 'SLC31A2', 'SOWAHB', 'PAQR4', 'PWWP2B', 'PRAF2', 'TMEM132A', 'AMIGO2', 'LAMC2', 'RASAL1', 'DHCR24', 'FAM155B', 'KRT18', 'MMP15', 'GIPC1', 'KIAA1522', 'SCNN1A', 'E2F1', 'COL10A1', 'SEPHS2', 'CYB561', 'RAB11FIP4', 'PPFIA3']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-678	0.844360477	-1.42E-05	1	0.999983169	"['PWWP2B', 'CITED4']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-1268	2.345348405	-3.94E-05	0.999999845	0.999983189	"['DES', 'PTGIS', 'C7', 'BNC2', 'RAVER2', 'FOSB', 'TLL1', 'ARHGAP6', 'AASS']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-1268b	2.351836223	-3.95E-05	0.999999845	0.999983189	"['DES', 'PTGIS', 'C7', 'BNC2', 'RAVER2', 'FOSB', 'TLL1', 'ARHGAP6', 'AASS']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-4740-3p	-0.280993348	4.56E-06	1	0.999983756	"['SFT2D3', 'TCF15', 'UHRF1', 'CDKN2A', 'WWC1', 'KIAA1522', 'GABRA3', 'CITED4', 'LAMC2', 'PKMYT1', 'CRB3']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-891a	1.256522234	-2.03E-05	1	0.999983832	['ATP5J2']	TargetScan (experimentally validated targets)	upregulated
mmu-miR-463	-0.186316794	2.92E-06	1	0.999984339	"['CDS1', 'TOP2A', 'FEN1', 'ADAM15', 'CALML5', 'CCNE1', 'EIF4EBP1', 'IFI6', 'DUPD1', 'LGR5', 'C9ORF129']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-5046	-0.807907161	1.25E-05	1	0.999984493	"['CEBPA', 'ST14', 'FEN1', 'FAM228A', 'HMGA1', 'KLHDC7A', 'TREM2', 'MRPL12', 'NIPSNAP1', 'EFNA3', 'ESM1', 'MEX3A', 'SLC6A8', 'SAPCD2', 'KIAA1522', 'POC1A', 'MAL2', 'SLC25A10', 'LRRC8E']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-564	2.10330565	-3.18E-05	0.999999845	0.999984902	"['JPH2', 'SYNM', 'P2RX1', 'PRUNE2', 'FLNA', 'ATP1A2', 'PDE5A', 'KRT5', 'SOBP', 'ADCY5', 'ANKS1B']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-695	-0.224347716	3.21E-06	1	0.99998571	"['FAM155B', 'SLC9A3R1', 'ESM1', 'RNF128', 'TST', 'GIPC1', 'RNASE7', 'CITED4', 'KLHDC7A', 'CDC25A', 'GRIN2D']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-1898	-0.802939313	1.06E-05	1	0.999986807	"['CDS1', 'FEN1', 'FZD9', 'FOXJ1', 'MSMO1', 'KLHDC7A', 'SPINT2', 'BPGM', 'MKI67', 'SLC9A3R1', 'EFNA3', 'MEX3A', 'TMEM125', 'PRR15L', 'CCNE1', 'KIAA1522', 'CFL1', 'RNASE7', 'PRSS8']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-720	0.060353209	-7.91E-07	1	0.999986888	"['MEX3A', 'IRAK1', 'AKR1B1', 'DHCR24', 'MANEAL', 'CYB561', 'LRRC8E', 'LMNB2']"	TargetScan (experimentally validated targets)	upregulated
hsa-let-7a-5p	3.200180047	-3.71E-05	0.999999924	0.999988399	"['DYNC2H1', 'DUSP1', 'RAVER2']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-1900	1.253626003	-1.41E-05	1	0.999988748	['FAM155B']	TargetScan (experimentally validated targets)	upregulated
hsa-miR-4713-3p	-0.759624275	8.45E-06	1	0.99998888	"['PLA2G2F', 'CDS1', 'SEMA7A', 'SFT2D3', 'ZNF185', 'PLGLB2', 'IGFBP3', 'ITLN1', 'PYCR1', 'LAMC2', 'FAM155B', 'ATP5J2-PTCD1', 'MMP15', 'PRR15L', 'CFL1', 'MAL2', 'KIF2C', 'TK1', 'CDR2L', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-3061-5p	-0.996883093	1.04E-05	1	0.999989567	"['CLIC3', 'RPS19BP1', 'GABRA3', 'PALM3', 'HMGA1', 'KLHDC7A', 'LAMC2', 'DHCR24', 'CDC25A', 'LMNB2', 'HID1', 'FAM155B', 'NUDT8', 'ATP5J2-PTCD1', 'SCD', 'MMP15', 'MYH14', 'TMED1', 'PRSS8', 'ATP6V0E2', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-324-5p	-0.870668508	8.51E-06	1	0.999990225	"['TOP2A', 'PLA2G2F', 'ST14', 'ZNF593', 'CALML5', 'PAQR4', 'CDCA5', 'AMIGO2', 'HMGA1', 'TRIAP1', 'CDC6', 'FAM155B', 'MMP11', 'EFNA2', 'ADAM15', 'ATP5J2-PTCD1', 'CCNE1', 'KIAA1522', 'CDR2L', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-654-5p	-0.472481747	4.58E-06	1	0.999990312	"['SLC35A2', 'LRRC59', 'PAQR4', 'GABRA3', 'LAMC2', 'DUPD1', 'TRIAP1', 'MRPL12', 'FAM155B', 'RPIA', 'SPINT1', 'SCD', 'DPEP1', 'SLC25A10', 'AGRN']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-6516-5p	3.329627208	-3.21E-05	0.999999037	0.999990359	"['C11ORF98', 'MSMO1', 'FAM71F2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6499-3p	4.061930136	-3.84E-05	0.999999037	0.999990553	"['LEFTY1', 'C11ORF98', 'WWC1', 'AP1S1', 'MSMO1', 'FAM71F2']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-1839-3p	-0.039052571	3.62E-07	1	0.999990724	"['TOP2A', 'SLC6A8', 'SFT2D3', 'IRAK1', 'SLC31A2', 'SCD', 'KLHDC7A', 'MANEAL', 'ZACN']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-770-3p	-1.072186482	9.80E-06	1	0.999990862	"['SLC35A2', 'CDS1', 'LRRC59', 'SEMA7A', 'RPS19BP1', 'PAQR4', 'TMEM132A', 'HMGA1', 'KLHDC7A', 'LMNB2', 'GRIN2D', 'EFNA3', 'NUDT8', 'MEX3A', 'SLC6A8', 'SCD', 'CCNE1', 'KIAA1522', 'EIF4EBP1', 'ATP6V0E2', 'AP1M2', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-4281	-1.013836975	8.88E-06	1	0.999991245	"['SLC35A2', 'PLA2G2F', 'CEBPA', 'TCF15', 'PALM3', 'FZD9', 'FOXJ1', 'KLHDC7A', 'TREM2', 'CSAG3', 'MKI67', 'LAGE3', 'TRAIP', 'FAM155B', 'SLC9A3R1', 'CTU1', 'KIAA1522', 'E2F1', 'NHLRC1', 'PRSS8', 'CDR2L', 'RAB11FIP4', 'CRB3']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-719	0.878063784	-7.49E-06	1	0.999991472	"['PWWP2B', 'CITED4']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-106b-5p	4.07866117	-3.43E-05	0.999999924	0.999991578	"['KANK2', 'DUSP2', 'BTG2', 'PTGIS', 'KATNAL1', 'CNTN1', 'FAM129A', 'C1ORF50', 'ELAVL2']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-32-5p	3.193593297	-2.53E-05	0.999999037	0.999992073	"['EIF4EBP1', 'CDC6']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-466f-5p	0.668002137	-4.88E-06	1	0.999992701	"['CDS1', 'EFNA2', 'LMTK3']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-4722-3p	3.162231677	-2.23E-05	0.999999924	0.999992942	['PLEKHM3']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-1234	1.907747051	-1.28E-05	0.999999845	0.99999327	"['ITIH5', 'CFD', 'SYNM', 'PTGIS', 'SCARA5', 'ATP1A2', 'SHROOM1', 'ADCY5', 'FLNA', 'BBS9', 'ROR1', 'ATF3', 'PLEKHM3', 'PRKG1']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-6727-3p	3.154408703	-2.11E-05	0.999999924	0.999993298	['PLEKHM3']	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-696	0.631241574	-4.10E-06	1	0.999993502	"['PRR15L', 'MAL2', 'CDR2L']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-142-3p	-0.253508434	1.59E-06	1	0.999993716	"['LRRC59', 'ZNF185', 'GABRA3', 'HMGA1', 'SLC9A2', 'CYP2A6', 'OXLD1', 'IRAK1', 'MMP15', 'KIAA1522', 'EPS8L1', 'TMED1', 'RNF103-CHMP3']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-5128	0.008126338	-4.92E-08	1	0.999993944	"['LEFTY1', 'MEX3A', 'KLF5', 'PAQR4', 'NEU1', 'KRT8', 'COL10A1', 'DKK1', 'C9ORF129']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-648	-1.027662827	6.02E-06	1	0.999994145	"['SLC35A2', 'CDS1', 'ZNF185', 'RARRES1', 'HMGA1', 'SPDYE6', 'DHCR24', 'JOSD2', 'TRIAP1', 'MAGEA9B', 'LAGE3', 'SLC9A2', 'NUDT8', 'MEX3A', 'IRAK1', 'SAPCD2', 'ATP5J2-PTCD1', 'SCNN1A', 'MAL2', 'TK1', 'RNF103-CHMP3', 'S100A11']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-7703	3.129930542	-1.66E-05	0.999999924	0.999994693	['TRDN']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-4740-3p	2.090284936	-1.03E-05	0.999999845	0.999995058	"['HPGDS', 'PID1', 'DGKB', 'TGFB3', 'TMEM56', 'TRAF5', 'CNTN1', 'FAM129A', 'FOSB', 'MAPK4']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-804	-0.863273181	3.85E-06	1	0.999995543	"['LRRC59', 'ENDOG', 'HIST1H2BO', 'SOWAHB', 'IGFBP3', 'GABRA3', 'MSMO1', 'KLHDC7A', 'MRPL12', 'FAM155B', 'NUDT8', 'RNF128', 'KIAA1522', 'TMEM79', 'EIF4EBP1', 'COL10A1', 'MAL2', 'AGRN', 'CYB561']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-1306-5p	-0.748190326	3.13E-06	1	0.999995813	"['PLA2G2F', 'LRRC59', 'DHCR24', 'CTAG2', 'UPK3B', 'NIPSNAP1', 'TRAIP', 'SLC9A2', 'CTAG1A', 'SAPCD2', 'CAMK2N1', 'KIAA1522', 'E2F1', 'MAL2', 'TMED1', 'CTAG1B', 'RNF103-CHMP3', 'LRRC8E']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-3132	-0.918601373	3.78E-06	1	0.999995885	"['MTRNR2L10', 'WWC1', 'AKR1B1', 'DHCR24', 'ACTL8', 'ZWINT', 'HID1', 'EFNA3', 'ESM1', 'NUDT8', 'MEX3A', 'EFNA2', 'IRAK1', 'SCD', 'CAMK2N1', 'KIAA1522', 'E2F1', 'COL10A1', 'TK1', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-210	1.206179042	-4.94E-06	1	0.999995906	['EFNA3']	TargetScan (experimentally validated targets)	upregulated
hsa-miR-3135	-0.775189929	3.02E-06	1	0.9999961	"['GABRA3', 'FOXJ1', 'KLHDC7A', 'CDC6', 'MKI67', 'FAM71F2', 'HID1', 'TRAIP', 'FAM155B', 'ALDH3B2', 'ESM1', 'SLC6A8', 'KLF5', 'MMP15', 'KIAA1522', 'TMED1', 'KIF2C', 'CDR2L', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-4305	-0.527609119	1.95E-06	1	0.999996311	"['SLC35A2', 'FEN1', 'ZNF185', 'AKR1B1', 'LAMC2', 'RASAL1', 'PDZK1IP1', 'INHBC', 'DKK1', 'SLC9A3R1', 'KIAA1522', 'SCNN1A', 'ATP6V0E2', 'RNF103-CHMP3', 'VGLL1', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-490-3p	-0.973507716	3.57E-06	1	0.999996328	"['TOP2A', 'PLA2G2F', 'CDS1', 'CEBPA', 'FEN1', 'SFT2D3', 'ZNF185', 'SLC31A2', 'PWWP2B', 'MSMO1', 'LAMC2', 'DHCR24', 'TRIAP1', 'LAGE3', 'CDC25A', 'EFNA3', 'SCD', 'CAMK2N1', 'AP1S1', 'TK1', 'KRTAP3-1', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-492	-0.977400255	3.18E-06	1	0.999996743	"['PIWIL3', 'SFT2D3', 'WWC1', 'AMIGO2', 'FOXJ1', 'DHCR24', 'CST6', 'YDJC', 'LMNB2', 'TRAIP', 'FAM155B', 'MMP11', 'KLF5', 'SAPCD2', 'ATP5J2-PTCD1', 'SCD', 'B3GNT3', 'BIRC5', 'CDR2L', 'AP1M2', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-4419b	3.233251478	-9.70E-06	0.999999924	0.999997001	['PLA2G4A']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-554	-0.098598833	2.89E-07	1	0.999997074	"['SLC35A2', 'LRRC59', 'CEBPA', 'ZNF593', 'EFNA3', 'SPINT1', 'PRR15L', 'NEU1', 'COL10A1', 'PYCR1', 'MANEAL']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-3929	3.236733533	-9.46E-06	0.999999924	0.999997078	['PLA2G4A']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-4478	3.239655573	-9.47E-06	0.999999924	0.999997078	['PLA2G4A']	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-1951	-0.008599395	2.48E-08	1	0.999997116	"['SLC9A2', 'LRRC59', 'IRAK1', 'MMP15', 'TMEM79', 'KIAA1522', 'AKR1B1', 'MAL2', 'MSMO1', 'YDJC']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-101c	-0.693426298	1.96E-06	1	0.999997167	"['TOP2A', 'SEMA7A', 'FEN1', 'SLC31A2', 'PAQR4', 'UHRF1', 'WWC1', 'RASAL1', 'CDC25A', 'TEX19', 'FAM155B', 'MMP11', 'SPINT1', 'SAPCD2', 'ATP5J2-PTCD1', 'RNF128', 'SCD', 'EPS8L1']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-2277-3p	-1.121066124	2.98E-06	1	0.999997344	"['LRRC59', 'ECHS1', 'UHRF1', 'PLGLB2', 'FAM228A', 'FZD9', 'LAMC2', 'MIF', 'MKI67', 'LMNB2', 'FAM155B', 'CCNA2', 'RPIA', 'ALDH3B2', 'NUDT8', 'MEX3A', 'SLC6A8', 'ADAM15', 'SAPCD2', 'SCD', 'CDK1', 'BIRC5', 'VGLL1']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-3962	0.20850807	-5.25E-07	1	0.999997482	"['ZNF185', 'RNF128', 'RNASE7', 'KIAA1522', 'EPS8L1', 'TEX19', 'CRB3']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-483-5p	0.099110196	-2.49E-07	1	0.999997491	"['CDS1', 'NUDT8', 'EFNA2', 'PAQR4', 'ATP5J2-PTCD1', 'GABRA3', 'CDR2L', 'CYB561']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-698	-0.227297261	5.37E-07	1	0.999997636	"['SLC9A2', 'CCNA2', 'RPIA', 'SEMA7A', 'MEX3A', 'RNF128', 'PRR15L', 'CT45A5', 'CDC6', 'SYNE4', 'RAB11FIP4', 'MAGEA4']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-92b-3p	3.361111721	-7.63E-06	0.999999037	0.99999773	"['FASN', 'EIF4EBP1', 'CDC6']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-1234	-0.264752771	5.89E-07	1	0.999997776	"['TOP2A', 'ENDOG', 'PAQR4', 'PODXL2', 'MANEAL', 'MRPL12', 'LMNB2', 'MMP11', 'EFNA2', 'ATP5J2-PTCD1', 'SCD', 'CAMK2N1', 'BIRC5']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-8485	3.868359003	-8.50E-06	0.999999037	0.999997803	"['HIST2H2AA3', 'TCF15', 'TMEM79', 'AKR1B1', 'LY6G6E']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-3115	-0.387077101	8.27E-07	1	0.999997864	"['ZNF185', 'UPK2', 'CDCA5', 'PRAF2', 'LAMC2', 'CDC6', 'PDZK1IP1', 'INHBC', 'FAM155B', 'ESM1', 'AP1S1', 'MAL2', 'CDR2L', 'CYB561']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-466f	0.557868654	-1.14E-06	1	0.999997952	"['KLF5', 'PRR15L', 'MAL2', 'CDR2L']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-3653-5p	3.444531857	-6.29E-06	0.999999924	0.999998174	"['PDLIM3', 'PLEKHM3']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-540-5p	-0.475081356	8.53E-07	1	0.999998205	"['SLC35A2', 'SEMA7A', 'UBE2C', 'DHCR24', 'INHBC', 'TEX19', 'GRIN2D', 'FAM155B', 'RPIA', 'OXLD1', 'EFNA3', 'MEX3A', 'SLC6A8', 'TMEM79', 'ROMO1', 'LRRC8E']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-219-5p	0.035662811	-6.09E-08	1	0.999998293	"['CCNA2', 'LRRC59', 'MYBPC1', 'EFNA2', 'ADAM15', 'NEURL2', 'SLC31A2', 'WWC1', 'KIAA1522', 'BEX5']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-550b	-0.888418775	1.44E-06	1	0.999998376	"['CDS1', 'FEN1', 'MAGEA12', 'MTRNR2L10', 'PAQR4', 'IGFBP3', 'FAM228A', 'SPDYE6', 'DHCR24', 'MAGEA9B', 'CCNA2', 'ESM1', 'RNF128', 'SCD', 'NEU1', 'MAL2', 'SEPHS2', 'MAGEA6', 'MAGEA3', 'APOBEC3B', 'MAGEA4']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-3622a-5p	-0.560496562	8.13E-07	1	0.999998549	"['CEBPA', 'PAQR4', 'WWC1', 'AMIGO2', 'FOXJ1', 'RASAL1', 'UPK3B', 'HSD17B10', 'CDC25A', 'LMNB2', 'TEX19', 'SLC9A2', 'KLF5', 'MMP15', 'RAB11FIP4', 'SPTBN2']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-3117-3p	-0.336600956	4.75E-07	1	0.999998587	"['MTRNR2L10', 'IGFBP3', 'LAMC2', 'SPINT2', 'MKI67', 'SLC9A2', 'CCNA2', 'GPRIN2', 'FCRLB', 'MEX3A', 'IRAK1', 'E2F1', 'FAM72D', 'ATP6V0E2', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-188-5p	-0.480840137	6.38E-07	1	0.999998673	"['SLC35A2', 'PLA2G2F', 'LRRC59', 'ZNF185', 'PRAF2', 'LAMC2', 'DHCR24', 'TRIAP1', 'CDC25A', 'FAM155B', 'MEX3A', 'SLC6A8', 'TMEM125', 'KIAA1522', 'POC1A', 'ZACN']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-1307	0.307457347	-3.98E-07	1	0.999998705	"['EFNA2', 'CDKN2A', 'WWC1', 'HAGHL', 'MANEAL', 'PPFIA3']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-4278	-0.468681571	5.90E-07	1	0.999998742	"['SFT2D3', 'HMGA1', 'FZD9', 'SPDYE6', 'BPGM', 'YDJC', 'NIPSNAP1', 'EFNA2', 'MIEN1', 'KIAA1522', 'CDK1', 'AP1S1', 'COL10A1', 'MAL2', 'MYH14', 'ATP6V0E2']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-4768-3p	3.540858395	-3.41E-06	0.999999037	0.999999037	"['MRPL12', 'CYB561']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-3200-3p	-0.351587181	3.27E-07	1	0.999999069	"['PLA2G2F', 'ZNF185', 'IGFBP3', 'KLHDC7A', 'SLC9A2', 'CCNA2', 'ALDH3B2', 'MEX3A', 'SAPCD2', 'ATP5J2-PTCD1', 'COL10A1', 'CDR2L', 'CYB561', 'RAB11FIP4', 'SPTBN2']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-3968	-0.218081415	2.02E-07	1	0.999999071	"['CDS1', 'LEFTY1', 'FEN1', 'PAQR4', 'RPS19BP1', 'GABRA3', 'KLHDC7A', 'TRIAP1', 'CDC6', 'NIPSNAP1', 'RNF128', 'KIAA1522', 'E2F1']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-453	0.307736558	-2.73E-07	1	0.999999113	"['CCNA2', 'CDS1', 'LRRC59', 'GABRA3', 'ATP6V0E2', 'LMNB2', 'TEX19']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-186-5p	3.538097284	-3.13E-06	0.999999924	0.999999116	"['BTG2', 'KATNAL1', 'PLEKHM3']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-151-3p	-0.485015296	4.19E-07	1	0.999999136	"['LRRC59', 'SFT2D3', 'PLGLB2', 'TACSTD2', 'MSMO1', 'LSR', 'MAGEA2B', 'HID1', 'SLC9A2', 'EFNA3', 'MAGEA1', 'MAGEA2', 'EPS8L1', 'MAL2', 'MAGEA4', 'BEX5']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-3102-5p.2	-0.758845758	5.86E-07	1	0.999999228	"['GABRQ', 'CEBPA', 'MAGEA12', 'DUPD1', 'LAMC2', 'TRAIP', 'FAM155B', 'SLC9A2', 'EFNA2', 'ATP5J2-PTCD1', 'RNF128', 'FASN', 'POC1A', 'CDR2L', 'KRTAP2-1', 'MAGEA3', 'RAB11FIP4', 'PPFIA3', 'SPTBN2']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-3940-3p	2.768980151	-2.07E-06	0.999999845	0.999999251	"['MAP1B', 'PRUNE2', 'SORBS1']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-196a	-0.397879828	2.98E-07	1	0.999999252	"['C11ORF98', 'SFT2D3', 'IGFBP3', 'RARRES1', 'KRT8', 'HMGA1', 'KLHDC7A', 'CT45A5', 'INHBC', 'CDC25A', 'TEX19', 'SLC9A2', 'SCD', 'CDK1', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-196b	-0.39125005	2.93E-07	1	0.999999252	"['C11ORF98', 'SFT2D3', 'IGFBP3', 'RARRES1', 'KRT8', 'HMGA1', 'KLHDC7A', 'CT45A5', 'INHBC', 'CDC25A', 'TEX19', 'SLC9A2', 'SCD', 'CDK1', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-3684	0.268597331	-1.98E-07	1	0.999999263	"['LRRC59', 'WFDC9', 'IRAK1', 'ATP5J2-PTCD1', 'NEU1', 'CSAG3', 'IQCF2', 'VGLL1']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-3471	-0.128196848	9.38E-08	1	0.999999269	"['PLA2G2F', 'CDS1', 'LRRC59', 'FCRLB', 'CEBPA', 'TMEM125', 'ATP5J2-PTCD1', 'SCD', 'CDCA5', 'EPS8L1', 'LAMC2', 'NR2F6']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-382	-0.434987186	2.97E-07	1	0.999999316	"['PAQR4', 'WWC1', 'LMTK3', 'KLHDC7A', 'LAMC2', 'SPINT2', 'SLC9A2', 'FCRLB', 'OXLD1', 'MEX3A', 'KLF5', 'RNF128', 'CAMK2N1', 'COL10A1', 'FAM72D', 'MCM2']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-379	-0.106656118	7.24E-08	1	0.999999321	"['SLC9A2', 'C11ORF98', 'NUDT8', 'ZNF185', 'SCD', 'UHRF1', 'CDCA5', 'RARRES1', 'GABRA3', 'TSPO', 'WFDC10B']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-1193-5p	-0.112796693	7.66E-08	1	0.999999321	"['SLC9A2', 'C11ORF98', 'NUDT8', 'ZNF185', 'SCD', 'UHRF1', 'CDCA5', 'RARRES1', 'GABRA3', 'TSPO', 'WFDC10B']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-103b	-0.319846762	2.11E-07	1	0.999999341	"['LRRC59', 'ZNF185', 'WWC1', 'MANEAL', 'MKI67', 'DKK1', 'TEX19', 'HID1', 'FAM155B', 'CCNA2', 'CYP2A6', 'UGT1A4', 'BIRC5', 'PRSS8']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-3060	-0.462308938	3.05E-07	1	0.999999341	"['SFT2D3', 'RPS19BP1', 'PWWP2B', 'LAMC2', 'CT45A5', 'DHCR24', 'SLC9A2', 'RPIA', 'KLF5', 'ATP5J2-PTCD1', 'SCD', 'CCNE1', 'PSMD2', 'TMEM79', 'PPFIA3', 'MAGEA4']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-3098-5p	-0.33600348	2.17E-07	1	0.999999354	"['SEMA7A', 'SOWAHB', 'TCF15', 'PWWP2B', 'IGFBP3', 'MSMO1', 'KLHDC7A', 'MKI67', 'CDC25A', 'NIPSNAP1', 'ESM1', 'E2F1', 'UGT1A4', 'KIF2C', 'SEPHS2']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-496	-0.028635132	1.80E-08	1	0.999999372	"['CEBPA', 'ESM1', 'MEX3A', 'TMEM125', 'ZNF185', 'SCD', 'PRR15L', 'SCNN1A', 'FAM228A', 'MAL2', 'LMNB2']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-1195	0.051478578	-3.22E-08	1	0.999999375	"['FAM155B', 'MMP11', 'LRRC59', 'SLC31A2', 'SOWAHB', 'TMEM79', 'NEU1', 'LMTK3', 'MRPL12', 'RNF103-CHMP3']"	TargetScan (experimentally validated targets)	upregulated
