term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
PRKG2_human_kinase_ARCHS4_coexpression	-1.032864128	1.135444202	0.999513231	0.3330988	"['PREX2', 'TMIGD1', 'DPY19L2', 'METTL24', 'KIAA1586', 'SI', 'RAVER2', 'KIAA0125P1', 'RP11-339B21.8']"	ARCHS4 (coexpressed genes)	downregulated
NEK11_human_kinase_ARCHS4_coexpression	-1.043063796	1.146656862	0.999513231	0.3330988	"['DYNC2H1', 'WDR49', 'C2ORF40', 'MORN2', 'BBS9', 'CARF', 'STON1-GTF2A1L', 'CCDC60', 'HIPK3']"	ARCHS4 (coexpressed genes)	downregulated
TEC_human_kinase_ARCHS4_coexpression	-0.955639009	1.050549382	0.999513231	0.3330988	"['DUSP2', 'MCTP1', 'DUSP1', 'SMG1P2', 'P2RX1', 'ANKAR', 'TRAF5', 'KIAA0125P1', 'CD69']"	ARCHS4 (coexpressed genes)	downregulated
FLT1_human_kinase_ARCHS4_coexpression	-0.955503466	1.050400378	0.999513231	0.3330988	"['PREX2', 'IL33', 'SMTN', 'ADAMTS1', 'LIFR', 'TEK', 'ITM2A', 'SELE', 'FERMT2']"	ARCHS4 (coexpressed genes)	downregulated
MAPK7	5.355404965	-5.885937889	0.528496348	0.33318248	['FOS']	KEA (experimentally validated targets)	downregulated
GSK3B	1.671383052	-1.800377023	0.531035265	0.340555224	"['JUN', 'MYOCD', 'HSPB8', 'PLA2G4A', 'LIFR', 'SORBS1', 'RIMS1', 'ZFP36', 'DES', 'MAP1B', 'DPYSL3', 'GRB10', 'FLNA', 'NCAM1', 'MAPK4']"	KEA (experimentally validated targets)	downregulated
CSNK2A2	1.224769247	-1.290097762	0.609975482	0.348771099	"['TOP2A', 'IGFBP3', 'SPP1', 'EIF4EBP1', 'HMGA1', 'CDK1', 'MCM2']"	KEA (experimentally validated targets)	upregulated
CDK4	4.724553913	-4.961746816	0.609975482	0.349866265	['CEBPA']	KEA (experimentally validated targets)	upregulated
ERBB2	4.532858779	-4.760427763	0.609975482	0.349866265	['CDK1']	KEA (experimentally validated targets)	upregulated
IGF1R	1.815958766	-1.833091099	0.609975482	0.36442507	"['MUC1', 'ADAM15', 'CDK1']"	KEA (experimentally validated targets)	upregulated
PDGFRB	4.484175686	-4.505508851	0.609975482	0.366133436	['MUC1']	KEA (experimentally validated targets)	upregulated
PLK3	4.149062573	-4.16880146	0.561404602	0.366133436	['JUN']	KEA (experimentally validated targets)	downregulated
PIM1	4.394570538	-4.415477413	0.609975482	0.366133436	['CDC25A']	KEA (experimentally validated targets)	upregulated
ATM	1.698764176	-1.661231166	0.609975482	0.376097938	"['CDS1', 'E2F1', 'EIF4EBP1', 'HMGA1', 'CDC25A']"	KEA (experimentally validated targets)	upregulated
MAP2K1	4.65186139	-4.476715998	0.609975482	0.381994375	['KRT8']	KEA (experimentally validated targets)	upregulated
PRKAA1	2.532441805	-2.426518957	0.609975482	0.383592829	"['KPNA2', 'HIST1H2BB']"	KEA (experimentally validated targets)	upregulated
CAMK2A	2.163283966	-2.027919686	0.572358532	0.391634416	"['PPP1R14A', 'FLNA', 'PLA2G4A']"	KEA (experimentally validated targets)	downregulated
MAPK3	1.955275116	-1.826441087	0.611961001	0.392935614	"['TOP2A', 'CEBPA', 'CDCA5', 'WWC1', 'KRT8', 'EIF4EBP1']"	KEA (experimentally validated targets)	upregulated
PRKACA	1.869525491	-1.738743943	0.572358532	0.394535722	"['RIMS1', 'PPP1R14A', 'DES', 'HSPB6', 'SI', 'HSPB8', 'PDE4D', 'FLNA', 'KCNN2', 'PDE5A', 'FOS']"	KEA (experimentally validated targets)	downregulated
CAMK1	5.163809703	-4.764456016	0.572358532	0.397459207	['MYL9']	KEA (experimentally validated targets)	downregulated
CAMK1	5.163809703	-4.764456016	0.611961001	0.397459207	['KRT18']	KEA (experimentally validated targets)	upregulated
CSNK1E	2.024220815	-1.864095178	0.572358532	0.398162457	"['RIMS1', 'MAP1B', 'CASQ2', 'MYL9']"	KEA (experimentally validated targets)	downregulated
CDK2	1.860512197	-1.656694117	0.622119763	0.410470772	"['UHRF1', 'HMGA1', 'CBLC', 'PYCR1', 'CDC6', 'MKI67', 'CDC25A', 'LMNB2', 'CCNA2', 'CCNE1', 'E2F1', 'BIRC5', 'TK1', 'HIST1H1B', 'MCM2']"	KEA (experimentally validated targets)	upregulated
CSNK2A1	1.963207714	-1.68431329	0.632790603	0.42403494	"['TOP2A', 'IGFBP3', 'SPP1', 'EIF4EBP1', 'HMGA1', 'CDK1', 'BIRC5', 'MCM2']"	KEA (experimentally validated targets)	upregulated
PRKCA	2.113734124	-1.799713316	0.604087285	0.426800799	"['PPP1R14A', 'RGS5', 'JPH2', 'TAGLN', 'RGS2', 'NLGN4X', 'HSPB8', 'NR1H4', 'FOS', 'MYL9', 'PRKG1', 'AQP1']"	KEA (experimentally validated targets)	downregulated
PRKCB	2.123323242	-1.769850474	0.605685332	0.43451339	"['NR4A1', 'CNN1', 'PPP1R14A', 'DES', 'MAP1B', 'FLNA', 'MS4A1']"	KEA (experimentally validated targets)	downregulated
IKBKB	4.805863404	-3.636939199	0.635217381	0.469178851	['FOS']	KEA (experimentally validated targets)	downregulated
IKBKB	4.705710146	-3.561146094	0.689550735	0.469178851	['CDKN2A']	KEA (experimentally validated targets)	upregulated
PRKDC	2.270218285	-1.716441392	0.635217381	0.469508499	"['CNN1', 'RIMS1', 'SVIL', 'JUN', 'MAP1B']"	KEA (experimentally validated targets)	downregulated
KDR_human_kinase_ARCHS4_coexpression	-0.770015316	0.576349833	0.999513231	0.473079708	"['PREX2', 'SMTN', 'MMRN1', 'PMP22', 'LIFR', 'TEK', 'SELE', 'FERMT2']"	ARCHS4 (coexpressed genes)	downregulated
ITK_human_kinase_ARCHS4_coexpression	-0.836095348	0.625810169	0.999513231	0.473079708	"['DOCK11', 'GIMAP1-GIMAP5', 'FGL2', 'GPR171', 'THEMIS', 'AC013264.1', 'SYTL3', 'KLF2']"	ARCHS4 (coexpressed genes)	downregulated
MAP2K4_human_kinase_ARCHS4_coexpression	-0.80294868	0.601000173	0.999513231	0.473079708	"['CADM3', 'RCAN2', 'CNTN1', 'SPARCL1', 'MICU3', 'PHYHIP', 'DYNC1I1', 'STXBP5L']"	ARCHS4 (coexpressed genes)	downregulated
FLT4_human_kinase_ARCHS4_coexpression	-0.798089971	0.597363471	0.999513231	0.473079708	"['SMTN', 'TNXB', 'C7', 'MMRN1', 'ADH1B', 'TEK', 'AQP1', 'TNS1']"	ARCHS4 (coexpressed genes)	downregulated
MAP3K8_human_kinase_ARCHS4_coexpression	-0.784982433	0.587552591	0.999513231	0.473079708	"['DUSP2', 'ZFP36', 'RGS2', 'RGS1', 'SLAMF7', 'FOSB', 'PTGS2', 'ATF3']"	ARCHS4 (coexpressed genes)	downregulated
TIE1_human_kinase_ARCHS4_coexpression	-0.767398949	0.574391505	0.999513231	0.473079708	"['PREX2', 'SRPX', 'SMTN', 'MCTP1', 'MMRN1', 'TEK', 'SELE', 'TNS1']"	ARCHS4 (coexpressed genes)	downregulated
MAPK9_human_kinase_ARCHS4_coexpression	-0.754285548	0.564576238	0.999513231	0.473079708	"['KRT8P47', 'EEF1A1P5', 'PDE4D', 'ID1', 'NR1H4', 'LIFR', 'MAPK4', 'ADGRL3']"	ARCHS4 (coexpressed genes)	downregulated
ROR1_human_kinase_ARCHS4_coexpression	-0.739706622	0.553664037	0.999513231	0.473079708	"['SFRP1', 'SFRP2', 'RP11-701H24.9', 'NLGN4X', 'ADAMTS19', 'CACHD1', 'FERMT2', 'AASS']"	ARCHS4 (coexpressed genes)	downregulated
MAPK11_human_kinase_ARCHS4_coexpression	-1.20348476	0.90079798	0.999513231	0.473079708	"['MEX3A', 'CAMK2N1', 'TMEM132A', 'LMTK3', 'ATP13A2', 'AC255361.1', 'PPFIA3', 'SPTBN2']"	ARCHS4 (coexpressed genes)	upregulated
TGFBR2_human_kinase_ARCHS4_coexpression	-0.672171096	0.503114278	0.999513231	0.473079708	"['KANK2', 'SRPX', 'FGL2', 'FAM129A', 'FLNA', 'A2M', 'UTRN', 'TNS1']"	ARCHS4 (coexpressed genes)	downregulated
CAMKK1_human_kinase_ARCHS4_coexpression	-1.167075602	0.873546039	0.999513231	0.473079708	"['EPHB6', 'CAMK2N1', 'LMTK3', 'ATP6V0E2', 'AC255361.1', 'RAB11FIP4', 'PPFIA3', 'SPTBN2']"	ARCHS4 (coexpressed genes)	upregulated
PIK3R4_human_kinase_ARCHS4_coexpression	-1.16207491	0.869803064	0.999513231	0.473079708	"['CDC20', 'CCNA2', 'CCNE1', 'CDCA5', 'KIF2C', 'CDC6', 'CDC25A', 'MCM2']"	ARCHS4 (coexpressed genes)	upregulated
CSNK1E_human_kinase_ARCHS4_coexpression	-1.128436447	0.844624964	0.999513231	0.473079708	"['PODXL2', 'FASN', 'TMEM132A', 'RAC3', 'ATP13A2', 'CDC25A', 'LMNB2', 'SPTBN2']"	ARCHS4 (coexpressed genes)	upregulated
SCYL1_human_kinase_ARCHS4_coexpression	-1.097070507	0.821147828	0.999513231	0.473079708	"['ADAM15', 'IRAK1', 'FASN', 'GIPC1', 'AP1S1', 'RP11-343C2.11', 'SLC25A10', 'CALR']"	ARCHS4 (coexpressed genes)	upregulated
STK16_human_kinase_ARCHS4_coexpression	-1.078655321	0.807364219	0.999513231	0.473079708	"['SLC35A2', 'RPS19BP1', 'IRAK1', 'GIPC1', 'AP1S1', 'TSPO', 'JOSD2', 'MRPL12']"	ARCHS4 (coexpressed genes)	upregulated
FGFR4_human_kinase_ARCHS4_coexpression	-0.843516031	0.631364486	0.999513231	0.473079708	"['SERPINA3', 'F10', 'ID1', 'SLC43A1', 'NR1H4', 'C4B_2', 'A2M', 'ADH6']"	ARCHS4 (coexpressed genes)	downregulated
SRPK2_human_kinase_ARCHS4_coexpression	-0.858422171	0.642521603	0.999513231	0.473079708	"['REEP1', 'RIMS1', 'SPZ1', 'CCDC7', 'CNTN1', 'AL596220.1', 'FXYD6', 'NCAM1']"	ARCHS4 (coexpressed genes)	downregulated
PRKCA_human_kinase_ARCHS4_coexpression	-0.781980441	0.585305627	0.999513231	0.473079708	"['CSRP1', 'PDE4D', 'AKT3', 'LPAR1', 'CNTN1', 'SPARCL1', 'ATP1A2', 'PHYHIP']"	ARCHS4 (coexpressed genes)	downregulated
AXL_human_kinase_ARCHS4_coexpression	-0.880226883	0.658842242	0.999513231	0.473079708	"['SEPT10', 'CSNK1G3', 'PDE1C', 'BNC2', 'PTPRQ', 'SEMA3A', 'PMP22', 'PDCD1LG2']"	ARCHS4 (coexpressed genes)	downregulated
NUAK1_human_kinase_ARCHS4_coexpression	-0.893127383	0.668498156	0.999513231	0.473079708	"['JPH2', 'ACTC1', 'MYL1', 'RP11-206L10.8', 'SYNPO2', 'CASQ2', 'RP11-74E24.2', 'LIMS2']"	ARCHS4 (coexpressed genes)	downregulated
ADCK5_human_kinase_ARCHS4_coexpression	-1.311890893	0.981939037	0.999513231	0.473079708	"['CAMSAP3', 'COMTD1', 'CLIC3', 'RP11-2C24.9', 'TMEM238', 'HAGHL', 'SLC25A10', 'SPINT2']"	ARCHS4 (coexpressed genes)	upregulated
PTK7_human_kinase_ARCHS4_coexpression	-0.874922773	0.654872162	0.999513231	0.473079708	"['KANK2', 'SEPT10', 'TAGLN', 'ADAM33', 'HOMER2P2', 'FLNA', 'MYL9', 'PAMR1']"	ARCHS4 (coexpressed genes)	downregulated
PRKCD	2.618136376	-1.90067279	0.641954206	0.483857899	"['PPP1R14A', 'TAGLN', 'AKT3']"	KEA (experimentally validated targets)	downregulated
RPS6KA1	2.874457484	-2.074320245	0.699258745	0.485955187	"['WWC1', 'CDC25A']"	KEA (experimentally validated targets)	upregulated
MAPK10	2.408822377	-1.717340318	0.699258745	0.490202007	"['CDC20', 'EIF4EBP1', 'HMGA1']"	KEA (experimentally validated targets)	upregulated
MAPK8	2.382404815	-1.678688366	0.641954206	0.494296727	"['NR4A1', 'JUN', 'DES', 'ZEB1', 'MAP1B', 'PLA2G4A']"	KEA (experimentally validated targets)	downregulated
PDPK1	4.626183256	-3.249185971	0.641954206	0.49542118	['AKT3']	KEA (experimentally validated targets)	downregulated
CSNK2A2	2.433013258	-1.631483609	0.653483195	0.511421631	"['GTF2A1L', 'EGR1', 'JUN', 'CASQ2', 'UTRN', 'MS4A1']"	KEA (experimentally validated targets)	downregulated
MAPK14	2.261548435	-1.427034396	0.74796855	0.532060103	"['FEN1', 'CCNE1', 'EIF4EBP1', 'KRT8', 'E2F1', 'BIRC5', 'CDC6', 'MKI67', 'HIST1H1B', 'NR2F6']"	KEA (experimentally validated targets)	upregulated
AKT2	4.613200718	-2.807823957	0.685696122	0.544084966	['FLNC']	KEA (experimentally validated targets)	downregulated
PDK1	4.449651344	-2.527612338	0.689979648	0.566630831	['AKT3']	KEA (experimentally validated targets)	downregulated
MAPK1	2.403979874	-1.346891577	0.791314341	0.571051586	"['TOP2A', 'CEBPA', 'CCNE1', 'CDCA5', 'WWC1', 'KRT8', 'E2F1', 'EIF4EBP1']"	KEA (experimentally validated targets)	upregulated
CSNK2A1	2.598052309	-1.43451097	0.689979648	0.575711501	"['GTF2A1L', 'EGR1', 'JUN', 'CASQ2', 'FOSB', 'MS4A1', 'CORO1C']"	KEA (experimentally validated targets)	downregulated
AURKB	3.380938146	-1.858660045	0.689979648	0.577095892	"['DES', 'MYL9']"	KEA (experimentally validated targets)	downregulated
GSK3A	4.070529083	-2.235031181	0.689979648	0.577482966	['JUN']	KEA (experimentally validated targets)	downregulated
MTOR	2.974783338	-1.599306446	0.792252727	0.584136172	"['FASN', 'EIF4EBP1']"	KEA (experimentally validated targets)	upregulated
PRKCQ	4.258383349	-2.260859602	0.792252727	0.58806388	['NR2F6']	KEA (experimentally validated targets)	upregulated
AKT1	2.914586576	-1.460105511	0.712043297	0.605945713	"['NR4A1', 'FAM129A', 'GRB10', 'FLNA', 'FLNC']"	KEA (experimentally validated targets)	downregulated
PRKCG	3.88499283	-1.930292593	0.808473651	0.608438934	['TOP2A']	KEA (experimentally validated targets)	upregulated
LYN	3.475214295	-1.709656986	0.712043297	0.611428483	"['GRB10', 'PTGS2']"	KEA (experimentally validated targets)	downregulated
CSNK2A3_human_kinase_ARCHS4_coexpression	-1.857638424	0.880517412	0.999513231	0.622508325	"['HSPA8P18', 'HNRNPA1P63', 'TUBB4BP7', 'AP1S1', 'YBX1P1', 'RP3-437C15.1', 'POU5F1P5']"	ARCHS4 (coexpressed genes)	upregulated
BMX_human_kinase_ARCHS4_coexpression	-0.717466118	0.340077704	0.999513231	0.622508325	"['IL33', 'SRPX', 'CNTNAP3P2', 'MCTP1', 'TEK', 'ACKR1', 'SELE']"	ARCHS4 (coexpressed genes)	downregulated
TBK1_human_kinase_ARCHS4_coexpression	-0.707267127	0.3352434	0.999513231	0.622508325	"['MCFD2P1', 'RP11-30L15.4', 'NPIPB9', 'C7', 'PPP2R3C', 'SMG1P2', 'BZW1P2']"	ARCHS4 (coexpressed genes)	downregulated
BRSK1_human_kinase_ARCHS4_coexpression	-1.151011639	0.545577534	0.999513231	0.622508325	"['CAMK2N1', 'LMTK3', 'ATP6V0E2', 'AC255361.1', 'RAB11FIP4', 'PPFIA3', 'SPTBN2']"	ARCHS4 (coexpressed genes)	upregulated
MAPK15_human_kinase_ARCHS4_coexpression	-1.146418173	0.543400239	0.999513231	0.622508325	"['CDS1', 'TMEM125', 'SCNN1A', 'KIAA1522', 'FOXJ1', 'CYB561', 'CAPS']"	ARCHS4 (coexpressed genes)	upregulated
EPHB6_human_kinase_ARCHS4_coexpression	-1.105722805	0.524110705	0.999513231	0.622508325	"['CAMK2N1', 'LMTK3', 'ATP13A2', 'AC255361.1', 'RAB11FIP4', 'PPFIA3', 'SPTBN2']"	ARCHS4 (coexpressed genes)	upregulated
ACVRL1_human_kinase_ARCHS4_coexpression	-1.104772439	0.523660233	0.999513231	0.622508325	"['ESM1', 'ADAM15', 'TMEM54', 'PRR15L', 'ITLN1', 'KRT20', 'AC255361.1']"	ARCHS4 (coexpressed genes)	upregulated
CDK18_human_kinase_ARCHS4_coexpression	-1.098552655	0.520712066	0.999513231	0.622508325	"['SLC6A8', 'LMTK3', 'ATP13A2', 'AC255361.1', 'RAB11FIP4', 'PPFIA3', 'SPTBN2']"	ARCHS4 (coexpressed genes)	upregulated
PXK_human_kinase_ARCHS4_coexpression	-0.703613679	0.333511672	0.999513231	0.622508325	"['DOCK11', 'MCTP1', 'LPAR1', 'MRVI1', 'RP11-578F21.3', 'LYPLAL1', 'STXBP5L']"	ARCHS4 (coexpressed genes)	downregulated
STK32B_human_kinase_ARCHS4_coexpression	-1.088397787	0.515898676	0.999513231	0.622508325	"['PPM1AP1', 'CCNE1', 'RP11-402P6.15', 'HMGB3P4', 'DPPA5', 'GPX1P2', 'ACTL8']"	ARCHS4 (coexpressed genes)	upregulated
WNK2_human_kinase_ARCHS4_coexpression	-0.474968955	0.225134466	0.999513231	0.622508325	"['CADM3', 'PRUNE2', 'SPEG', 'NCAM1', 'SORBS1', 'PHYHIP', 'ADCY5']"	ARCHS4 (coexpressed genes)	downregulated
MAP3K10_human_kinase_ARCHS4_coexpression	-1.059360293	0.502134954	0.999513231	0.622508325	"['LMTK3', 'ATP13A2', 'ATP6V0E2', 'AC255361.1', 'RAB11FIP4', 'PPFIA3', 'SPTBN2']"	ARCHS4 (coexpressed genes)	upregulated
LMTK3_human_kinase_ARCHS4_coexpression	-1.063874996	0.504274915	0.999513231	0.622508325	"['CAMK2N1', 'ATP13A2', 'ATP6V0E2', 'AC255361.1', 'RAB11FIP4', 'PPFIA3', 'SPTBN2']"	ARCHS4 (coexpressed genes)	upregulated
ABL2_human_kinase_ARCHS4_coexpression	-0.675850287	0.320351871	0.999513231	0.622508325	"['ARHGAP10', 'SMTN', 'ADAMTS1', 'FLNA', 'PDCD1LG2', 'ATF3', 'CYR61']"	ARCHS4 (coexpressed genes)	downregulated
STK32A_human_kinase_ARCHS4_coexpression	-0.668892999	0.317054129	0.999513231	0.622508325	"['HPSE2', 'CFH', 'CRTAC1', 'MAP1B', 'CNTN1', 'FXYD6', 'NCAM1']"	ARCHS4 (coexpressed genes)	downregulated
FYN_human_kinase_ARCHS4_coexpression	-0.650521726	0.308346177	0.999513231	0.622508325	"['GIMAP1-GIMAP5', 'DPYSL3', 'THEMIS', 'NCAM1', 'PTN', 'TNIK', 'KLF2']"	ARCHS4 (coexpressed genes)	downregulated
EPHA1_human_kinase_ARCHS4_coexpression	-0.645344177	0.305892028	0.999513231	0.622508325	"['SFRP1', 'SFRP2', 'RP11-701H24.9', 'NLGN4X', 'ADAMTS19', 'ROR1', 'AASS']"	ARCHS4 (coexpressed genes)	downregulated
MAP3K9_human_kinase_ARCHS4_coexpression	-0.644942527	0.305701647	0.999513231	0.622508325	"['CADM3', 'CNTN1', 'NCAM1', 'PHYHIP', 'DYNC1I1', 'ELAVL2', 'ANKS1B']"	ARCHS4 (coexpressed genes)	downregulated
MAP3K1_human_kinase_ARCHS4_coexpression	-0.686475869	0.325388379	0.999513231	0.622508325	"['DOCK11', 'SMG1P2', 'FGL2', 'FAM129A', 'AC013264.1', 'UTRN', 'KLF2']"	ARCHS4 (coexpressed genes)	downregulated
RPS6KA3_human_kinase_ARCHS4_coexpression	-0.627514451	0.297440769	0.999513231	0.622508325	"['FGL2', 'TCEA3', 'NR1H4', 'FAM129A', 'A2M', 'UTRN', 'BIVM-ERCC5']"	ARCHS4 (coexpressed genes)	downregulated
PRKCH_human_kinase_ARCHS4_coexpression	-0.607883893	0.288135918	0.999513231	0.622508325	"['DOCK11', 'GIMAP1-GIMAP5', 'THEMIS', 'AC013264.1', 'UTRN', 'SYTL3', 'KLF2']"	ARCHS4 (coexpressed genes)	downregulated
TRIB2_human_kinase_ARCHS4_coexpression	-0.604656877	0.286606318	0.999513231	0.622508325	"['PTPRD', 'ADGRB3', 'DPYSL3', 'LIFR', 'NCAM1', 'TNIK', 'ADGRL3']"	ARCHS4 (coexpressed genes)	downregulated
SNRK_human_kinase_ARCHS4_coexpression	-0.578868619	0.274382728	0.999513231	0.622508325	"['DOCK11', 'RGS2', 'FGL2', 'FAM129A', 'AC013264.1', 'UTRN', 'KLF2']"	ARCHS4 (coexpressed genes)	downregulated
TGFBR1_human_kinase_ARCHS4_coexpression	-0.567987494	0.269225094	0.999513231	0.622508325	"['DYNC2H1', 'MAP1B', 'SEMA3A', 'DCUN1D4', 'RHOBTB3', 'LIFR', 'FERMT2']"	ARCHS4 (coexpressed genes)	downregulated
WNK3_human_kinase_ARCHS4_coexpression	-0.544826982	0.258247051	0.999513231	0.622508325	"['EPHA7', 'NLGN4X', 'MAP1B', 'DCUN1D4', 'SORBS2', 'MSANTD3-TMEFF1', 'AASS']"	ARCHS4 (coexpressed genes)	downregulated
TRIB1_human_kinase_ARCHS4_coexpression	-0.517885089	0.24547664	0.999513231	0.622508325	"['NR4A1', 'BTG2', 'ZFP36', 'FOSB', 'PTGS2', 'UTRN', 'ATF3']"	ARCHS4 (coexpressed genes)	downregulated
LRRK1_human_kinase_ARCHS4_coexpression	-0.614349154	0.29120044	0.999513231	0.622508325	"['SFRP1', 'SFRP2', 'NLGN4X', 'ADAMTS19', 'CACHD1', 'ROR1', 'AASS']"	ARCHS4 (coexpressed genes)	downregulated
BMPR1A_human_kinase_ARCHS4_coexpression	-0.689603993	0.326871104	0.999513231	0.622508325	"['SEPT10', 'SFRP2', 'NLGN4X', 'ADAMTS19', 'CACHD1', 'DMD', 'AASS']"	ARCHS4 (coexpressed genes)	downregulated
RNASEL_human_kinase_ARCHS4_coexpression	-1.045039262	0.49534681	0.999513231	0.622508325	"['LRRC59', 'IGFL1P1', 'ADAM15', 'CDKN2A', 'AMIGO2', 'KRT7', 'CALR']"	ARCHS4 (coexpressed genes)	upregulated
CSNK1G1_human_kinase_ARCHS4_coexpression	-1.105710652	0.524104944	0.999513231	0.622508325	"['RP11-123K3.4', 'BMS1P7', 'ENPP7P4', 'CEP85L', 'CTD-2547E10.6', 'LMOD1', 'RP11-403I13.4']"	ARCHS4 (coexpressed genes)	downregulated
AKT1_human_kinase_ARCHS4_coexpression	-1.05738583	0.501199062	0.999513231	0.622508325	"['ADAM15', 'IRAK1', 'FASN', 'GIPC1', 'AP1S1', 'CALR', 'LMNB2']"	ARCHS4 (coexpressed genes)	upregulated
TRIO_human_kinase_ARCHS4_coexpression	-0.50127172	0.237601932	0.999513231	0.622508325	"['KANK2', 'ARHGAP10', 'SMTN', 'CSRP1', 'FLNA', 'FLNC', 'BIVM-ERCC5']"	ARCHS4 (coexpressed genes)	downregulated
CHEK2_human_kinase_ARCHS4_coexpression	-1.041164023	0.493509953	0.999513231	0.622508325	"['BIRC5', 'FAM64A', 'OIP5', 'MND1', 'CDC6', 'ZWINT', 'TRAIP']"	ARCHS4 (coexpressed genes)	upregulated
PNCK_human_kinase_ARCHS4_coexpression	-1.034917067	0.490548907	0.999513231	0.622508325	"['SLC6A8', 'CAMK2N1', 'LMTK3', 'ATP6V0E2', 'AC255361.1', 'RAB11FIP4', 'PPFIA3']"	ARCHS4 (coexpressed genes)	upregulated
PRKCG_human_kinase_ARCHS4_coexpression	-1.023488414	0.485131745	0.999513231	0.622508325	"['PCP2', 'CAMK2N1', 'LMTK3', 'ATP6V0E2', 'RAB11FIP4', 'PPFIA3', 'SPTBN2']"	ARCHS4 (coexpressed genes)	upregulated
ILK_human_kinase_ARCHS4_coexpression	-1.013760561	0.480520759	0.999513231	0.622508325	"['MYDGF', 'TRAPPC1', 'ZNF185', 'AC093724.2', 'CFL1', 'PDZK1IP1', 'DDX11L2']"	ARCHS4 (coexpressed genes)	upregulated
EIF2AK1_human_kinase_ARCHS4_coexpression	-1.013430058	0.480364102	0.999513231	0.622508325	"['SLC6A8', 'ZNF185', 'IRAK1', 'PYCR1', 'SLC25A10', 'CALR', 'LMNB2']"	ARCHS4 (coexpressed genes)	upregulated
CSNK1A1L_human_kinase_ARCHS4_coexpression	-1.111466026	0.526832981	0.999513231	0.622508325	"['RPL4P3', 'EIF4E3', 'RPS17P2', 'FAM129A', 'CTD-2061E19.1', 'RP11-814E24.3', 'RBBP8P1']"	ARCHS4 (coexpressed genes)	downregulated
CSNK2A1_human_kinase_ARCHS4_coexpression	-0.983865528	0.466350565	0.999513231	0.622508325	"['CCNA2', 'CDCA5', 'BIRC5', 'CDC6', 'KPNA2', 'CDC25A', 'LMNB2']"	ARCHS4 (coexpressed genes)	upregulated
RIOK1_human_kinase_ARCHS4_coexpression	-0.935729071	0.443533967	0.999513231	0.622508325	"['UHRF1', 'BIRC5', 'MND1', 'CDC6', 'ACTL8', 'ZWINT', 'NME1']"	ARCHS4 (coexpressed genes)	upregulated
MTOR_human_kinase_ARCHS4_coexpression	-0.923872341	0.437913898	0.999513231	0.622508325	"['IRAK1', 'FASN', 'CALR', 'MKI67', 'CDC25A', 'LMNB2', 'MCM2']"	ARCHS4 (coexpressed genes)	upregulated
CAMK2D_human_kinase_ARCHS4_coexpression	-0.739475151	0.350509948	0.999513231	0.622508325	"['F10', 'ENPP7P4', 'RHOBTB3', 'LIFR', 'CWC27', 'ANO5', 'CAP2']"	ARCHS4 (coexpressed genes)	downregulated
CDK19_human_kinase_ARCHS4_coexpression	-0.81646304	0.387002074	0.999513231	0.622508325	"['SPZ1', 'EIF4E3', 'FAM13B', 'AKT3', 'PRUNE2', 'SORBS2', 'ARHGAP6']"	ARCHS4 (coexpressed genes)	downregulated
CDK15_human_kinase_ARCHS4_coexpression	-0.833697527	0.395171191	0.999513231	0.622508325	"['BNC2', 'DGKB', 'ADAMTS1', 'RP11-667F9.1', 'LPAR1', 'PDCD1LG2', 'SPATA6']"	ARCHS4 (coexpressed genes)	downregulated
CDK3_human_kinase_ARCHS4_coexpression	-0.92072195	0.436420618	0.999513231	0.622508325	"['RP11-123K3.4', 'BMS1P7', 'ENPP7P4', 'CTD-2547E10.6', 'LMOD1', 'RP11-403I13.4', 'LINC00675']"	ARCHS4 (coexpressed genes)	downregulated
IGF1R	3.423142945	-1.541997156	0.732268924	0.637333386	"['FABP4', 'ACTC1']"	KEA (experimentally validated targets)	downregulated
MAPK9	2.649538347	-1.183924832	0.824782063	0.639645008	"['CDC20', 'HMGA1', 'MCM2']"	KEA (experimentally validated targets)	upregulated
PRKACG	3.170944184	-1.391876032	0.732268924	0.644715031	"['NR4A1', 'PPP1R14A', 'SI', 'PDE5A']"	KEA (experimentally validated targets)	downregulated
PRKD1	3.93168398	-1.716627214	0.824782063	0.646220998	['CFL1']	KEA (experimentally validated targets)	upregulated
HCK	3.937014099	-1.718954417	0.824782063	0.646220998	['ADAM15']	KEA (experimentally validated targets)	upregulated
CAMK2A	3.26889602	-1.349055479	0.833777278	0.661864437	"['KRT18', 'KRT8']"	KEA (experimentally validated targets)	upregulated
ABL1	3.602969399	-1.362895625	0.760308323	0.685045439	"['JUN', 'SORBS1']"	KEA (experimentally validated targets)	downregulated
PRKCE	3.70296609	-1.382778341	0.85605353	0.688372942	['KRT18']	KEA (experimentally validated targets)	upregulated
PRKCE	4.055103316	-1.514275016	0.760308323	0.688372942	['PPP1R14A']	KEA (experimentally validated targets)	downregulated
CDK1	3.249917067	-1.186229536	0.760308323	0.694194556	"['ZFP36', 'SMTN', 'DES', 'ZEB1', 'DUSP1', 'MAP1B', 'HSPB8', 'GRB10', 'FLNA', 'NCAM1', 'SORBS1']"	KEA (experimentally validated targets)	downregulated
PAK1	3.86767887	-1.35859282	0.864153268	0.70379493	['KIF2C']	KEA (experimentally validated targets)	upregulated
