term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
mitogen-activated protein kinase kinase kinase binding (GO:0031435)	1.537344837	-0.082116842	0.999735823	0.947986783	"['CCNA2', 'CDKN2A', 'SPDYE6', 'CDC25A']"	Gene Ontology Molecular Function	upregulated
regulation of glucose import by regulation of transcription from RNA polymerase II promoter (GO:1900389)	3.660535067	-0.19552645	0.998814536	0.947986783	"['SPIC', 'TCF15', 'CITED4', 'CGB3']"	Gene Ontology Biological Process	upregulated
mitogen-activated protein kinase kinase kinase binding (GO:0031435)	2.798862306	-0.149500442	0.999938737	0.947986783	"['ACTA2', 'ZFP36', 'UTRN', 'MAPK4']"	Gene Ontology Molecular Function	downregulated
negative regulation of transcription by transcription factor catabolism (GO:0010620)	3.755899343	-0.200108719	0.998814536	0.948115916	"['CEBPA', 'CDKN2A', 'E2F1', 'HMGA1', 'BIRC5', 'CALR']"	Gene Ontology Biological Process	upregulated
negative regulation of transcription involved in G2/M transition of mitotic cell cycle (GO:0090419)	3.754911477	-0.200056087	0.998814536	0.948115916	"['CEBPA', 'CDKN2A', 'E2F1', 'HMGA1', 'BIRC5', 'CALR']"	Gene Ontology Biological Process	upregulated
carbon catabolite repression of transcription (GO:0045013)	3.748258212	-0.199701611	0.998814536	0.948115916	"['CEBPA', 'CDKN2A', 'E2F1', 'HMGA1', 'BIRC5', 'CALR']"	Gene Ontology Biological Process	upregulated
mRNA export from nucleus (GO:0006406)	4.129829651	-0.217297298	0.998814536	0.948743759	['RANBP1']	Gene Ontology Biological Process	upregulated
regulation of cAMP-mediated signaling by regulation of transcription from RNA polymerase II promoter (GO:1900391)	3.676122096	-0.192950534	0.998814536	0.948866162	"['SPIC', 'TCF15', 'CITED4', 'CGB3']"	Gene Ontology Biological Process	upregulated
mitogen-activated protein kinase kinase binding (GO:0031434)	1.529165669	-0.080262114	0.999735823	0.948866162	"['CCNA2', 'CDKN2A', 'SPDYE6', 'CDC25A']"	Gene Ontology Molecular Function	upregulated
mitogen-activated protein kinase kinase binding (GO:0031434)	2.785999253	-0.146230193	0.999938737	0.948866162	"['ACTA2', 'ZFP36', 'UTRN', 'MAPK4']"	Gene Ontology Molecular Function	downregulated
"negative regulation of DNA-templated transcription, termination (GO:0060567)"	3.778286441	-0.198240327	0.998814536	0.948884385	"['CEBPA', 'CDKN2A', 'E2F1', 'HMGA1', 'BIRC5', 'CALR']"	Gene Ontology Biological Process	upregulated
positive regulation of apoptotic signaling pathway (GO:2001235)	3.606525784	-0.187183252	0.998814536	0.949422603	"['TOP2A', 'IGFBP3', 'FZD9']"	Gene Ontology Biological Process	upregulated
positive regulation of RNA splicing (GO:0033120)	3.794785167	-0.196954152	0.998814536	0.949422603	"['E2F1', 'AKR1B1', 'DKK1']"	Gene Ontology Biological Process	upregulated
regulation of transcription from RNA polymerase II promoter by histone modification (GO:1903756)	3.742342291	-0.1930133	0.998814536	0.949731911	"['SPIC', 'TCF15', 'CITED4', 'CGB3']"	Gene Ontology Biological Process	upregulated
regulation of transcription involved in cell fate commitment (GO:0060850)	3.699096687	-0.190782885	0.998814536	0.949731911	"['SPIC', 'TCF15', 'CITED4', 'CGB3']"	Gene Ontology Biological Process	upregulated
regulation of transcription from RNA polymerase II promoter in response to iron (GO:0034395)	3.715543292	-0.191631128	0.998814536	0.949731911	"['SPIC', 'TCF15', 'CITED4', 'CGB3']"	Gene Ontology Biological Process	upregulated
bone development (GO:0060348)	3.977855534	-0.203900372	0.998814536	0.950032706	['COL10A1']	Gene Ontology Biological Process	upregulated
positive regulation of antisense RNA transcription (GO:0060196)	3.985591014	-0.201599704	0.998814536	0.950675841	"['IRAK1', 'CCNE1', 'SPP1', 'E2F1', 'HMGA1', 'AKR1B1', 'MRPL12']"	Gene Ontology Biological Process	upregulated
positive regulation of chromatin-mediated maintenance of transcription (GO:1904501)	3.989014114	-0.201772851	0.998814536	0.950675841	"['IRAK1', 'CCNE1', 'SPP1', 'E2F1', 'HMGA1', 'AKR1B1', 'MRPL12']"	Gene Ontology Biological Process	upregulated
positive regulation of transcription from a mobile element promoter (GO:0061435)	3.999732292	-0.202315	0.998814536	0.950675841	"['IRAK1', 'CCNE1', 'SPP1', 'E2F1', 'HMGA1', 'AKR1B1', 'MRPL12']"	Gene Ontology Biological Process	upregulated
nitrogen catabolite activation of transcription (GO:0090294)	3.984233534	-0.201531039	0.998814536	0.950675841	"['IRAK1', 'CCNE1', 'SPP1', 'E2F1', 'HMGA1', 'AKR1B1', 'MRPL12']"	Gene Ontology Biological Process	upregulated
positive regulation of transcription during mitotic cell cycle (GO:0045897)	4.000067578	-0.202331959	0.998814536	0.950675841	"['IRAK1', 'CCNE1', 'SPP1', 'E2F1', 'HMGA1', 'AKR1B1', 'MRPL12']"	Gene Ontology Biological Process	upregulated
positive regulation of transcription from mitochondrial promoter (GO:1903109)	4.003454079	-0.202503256	0.998814536	0.950675841	"['IRAK1', 'CCNE1', 'SPP1', 'E2F1', 'HMGA1', 'AKR1B1', 'MRPL12']"	Gene Ontology Biological Process	upregulated
positive regulation of transcription by pheromones (GO:0009371)	3.994889668	-0.202070049	0.998814536	0.950675841	"['IRAK1', 'CCNE1', 'SPP1', 'E2F1', 'HMGA1', 'AKR1B1', 'MRPL12']"	Gene Ontology Biological Process	upregulated
positive regulation of transcription from RNA polymerase V promoter (GO:1904281)	4.007042644	-0.202684773	0.998814536	0.950675841	"['IRAK1', 'CCNE1', 'SPP1', 'E2F1', 'HMGA1', 'AKR1B1', 'MRPL12']"	Gene Ontology Biological Process	upregulated
"positive regulation of mating-type specific transcription, DNA-templated (GO:0045895)"	3.993431046	-0.201996269	0.998814536	0.950675841	"['IRAK1', 'CCNE1', 'SPP1', 'E2F1', 'HMGA1', 'AKR1B1', 'MRPL12']"	Gene Ontology Biological Process	upregulated
signal transduction in response to DNA damage (GO:0042770)	5.650031395	-0.284705002	0.999976954	0.950858531	"['BTG2', 'APLF']"	Gene Ontology Biological Process	downregulated
regulation of eosinophil degranulation (GO:0043309)	3.69638797	-0.186260938	0.998814536	0.950858531	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
regulation of immune response to tumor cell (GO:0002837)	3.702237366	-0.186555689	0.998814536	0.950858531	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
regulation of gamma-delta T cell activation involved in immune response (GO:2001191)	3.697818835	-0.186333039	0.998814536	0.950858531	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
regulation of immune response (GO:0050776)	3.697679362	-0.186326011	0.998814536	0.950858531	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
"regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response (GO:0032832)"	3.692997018	-0.186090068	0.998814536	0.950858531	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
regulation of type 2 immune response (GO:0002828)	3.704929595	-0.18669135	0.998814536	0.950858531	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
positive regulation of synapse maturation by synaptic transmission (GO:0090127)	3.643638429	-0.183602889	0.998814536	0.950858531	"['CDC20', 'GIPC1']"	Gene Ontology Biological Process	upregulated
regulation of basophil degranulation (GO:1903581)	3.690110116	-0.185944597	0.998814536	0.950858531	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
core promoter binding (GO:0001047)	1.589676145	-0.079398613	0.999735823	0.951280404	"['CEBPA', 'E2F1', 'AKR1B1']"	Gene Ontology Molecular Function	upregulated
viral transcription (GO:0019083)	4.295750697	-0.214517137	0.998814536	0.951289302	['RANBP1']	Gene Ontology Biological Process	upregulated
viral RNA editing (GO:0075527)	4.293618585	-0.214410665	0.998814536	0.951289302	['RANBP1']	Gene Ontology Biological Process	upregulated
nuclear telomeric heterochromatin (GO:0005724)	1.946566225	-0.097205784	0.999995828	0.951289302	['ORC3']	Gene Ontology Cellular Component	downregulated
DNA damage induced protein phosphorylation (GO:0006975)	6.390814942	-0.318576204	0.999999688	0.951373001	"['BTG2', 'AKT3', 'APLF', 'CCL2', 'TNIK', 'HIPK3', 'MAPK4']"	Gene Ontology Biological Process	downregulated
carbon catabolite activation of transcription (GO:0045991)	4.015626876	-0.200175279	0.998814536	0.951373001	"['IRAK1', 'CCNE1', 'SPP1', 'E2F1', 'HMGA1', 'AKR1B1', 'MRPL12']"	Gene Ontology Biological Process	upregulated
mitogen-activated protein kinase binding (GO:0051019)	1.544976025	-0.076934035	0.999735823	0.951423243	"['CCNA2', 'CDKN2A', 'SPDYE6', 'CDC25A']"	Gene Ontology Molecular Function	upregulated
mitogen-activated protein kinase binding (GO:0051019)	2.79810502	-0.139335179	0.999938737	0.951423243	"['ACTA2', 'ZFP36', 'UTRN', 'MAPK4']"	Gene Ontology Molecular Function	downregulated
regulation of T-helper cell differentiation (GO:0045622)	3.735218835	-0.184186426	0.998814536	0.95188529	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
regulation of neutrophil degranulation (GO:0043313)	3.72067252	-0.183469136	0.998814536	0.95188529	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	3.877698081	-0.191212183	0.998814536	0.95188529	"['IRAK1', 'AKR1B1']"	Gene Ontology Biological Process	upregulated
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	5.998685842	-0.295799671	0.999999688	0.95188529	"['MYOCD', 'TRAF5']"	Gene Ontology Biological Process	downregulated
regulation of humoral immune response (GO:0002920)	3.726443776	-0.183753721	0.998814536	0.95188529	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
protein kinase A catalytic subunit binding (GO:0034236)	1.538808392	-0.075291628	0.999735823	0.952249187	"['CCNA2', 'CDKN2A', 'SPDYE6', 'CDC25A']"	Gene Ontology Molecular Function	upregulated
protein kinase A catalytic subunit binding (GO:0034236)	2.789266247	-0.13647469	0.999938737	0.952249187	"['ACTA2', 'ZFP36', 'UTRN', 'MAPK4']"	Gene Ontology Molecular Function	downregulated
regulation of transcription from RNA polymerase II promoter in response to copper ion (GO:0061396)	3.780508639	-0.18497472	0.998814536	0.952249187	"['SPIC', 'TCF15', 'CITED4', 'CGB3']"	Gene Ontology Biological Process	upregulated
regulation of androgen receptor activity (GO:2000823)	3.774055693	-0.184658987	0.998814536	0.952249187	"['SPIC', 'TCF15', 'CITED4', 'CGB3']"	Gene Ontology Biological Process	upregulated
regulation of BMP signaling pathway (GO:0030510)	3.718806018	-0.181955702	0.998814536	0.952249187	"['SPIC', 'TCF15', 'CITED4', 'CGB3']"	Gene Ontology Biological Process	upregulated
spectrin-associated cytoskeleton (GO:0014731)	4.020120314	-0.195579245	0.999404176	0.952514358	['SNTG1']	Gene Ontology Cellular Component	upregulated
positive regulation of complement activation (GO:0045917)	4.262831192	-0.207387153	0.998814536	0.952514358	['IGKV2D-28']	Gene Ontology Biological Process	upregulated
negative regulation of transcription from RNA polymerase I promoter (GO:0016479)	3.88135506	-0.188578739	0.998814536	0.952575605	"['CEBPA', 'CDKN2A', 'E2F1', 'HMGA1', 'BIRC5', 'CALR']"	Gene Ontology Biological Process	upregulated
"positive regulation of DNA-templated transcription, termination (GO:0060566)"	4.062362614	-0.196667944	0.998814536	0.952740979	"['IRAK1', 'CCNE1', 'SPP1', 'E2F1', 'HMGA1', 'AKR1B1', 'MRPL12']"	Gene Ontology Biological Process	upregulated
regulation of natural killer cell differentiation involved in immune response (GO:0032826)	3.743649826	-0.180646705	0.998814536	0.952891563	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
regulation of mast cell activation involved in immune response (GO:0033006)	3.717081098	-0.179364653	0.998814536	0.952891563	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
regulation of natural killer cell proliferation involved in immune response (GO:0032820)	3.764291492	-0.181642751	0.998814536	0.952891563	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
positive regulation of I-kappaB phosphorylation (GO:1903721)	3.875633476	-0.186271604	0.998814536	0.953074471	"['MYDGF', 'IRAK1', 'ITLN1']"	Gene Ontology Biological Process	upregulated
"mRNA splicing, via spliceosome (GO:0000398)"	5.47549394	-0.263164473	0.999999688	0.953074471	"['RAVER2', 'CWC27', 'ELAVL2']"	Gene Ontology Biological Process	downregulated
"regulation of complement activation, alternative pathway (GO:0030451)"	4.223585395	-0.200185431	0.998814536	0.953708665	['IGKV2D-28']	Gene Ontology Biological Process	upregulated
"regulation of complement activation, lectin pathway (GO:0001868)"	4.223513207	-0.200182009	0.998814536	0.953708665	['IGKV2D-28']	Gene Ontology Biological Process	upregulated
cartilage development (GO:0051216)	4.035535773	-0.191272436	0.998814536	0.953708665	['COL10A1']	Gene Ontology Biological Process	upregulated
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	3.780059569	-0.178553876	0.998814536	0.953862516	"['SPIC', 'TCF15', 'CITED4', 'CGB3']"	Gene Ontology Biological Process	upregulated
regulation of transcription involved in anterior/posterior axis specification (GO:0044324)	3.760390023	-0.17762477	0.998814536	0.953862516	"['SPIC', 'TCF15', 'CITED4', 'CGB3']"	Gene Ontology Biological Process	upregulated
regulation of adaptive immune response (GO:0002819)	3.72596393	-0.175939205	0.998814536	0.953877729	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
regulation of memory T cell differentiation (GO:0043380)	3.762125846	-0.177646763	0.998814536	0.953877729	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
regulation of plasma cell differentiation (GO:1900098)	3.786768025	-0.178810361	0.998814536	0.953877729	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
sequence-specific double-stranded DNA binding (GO:1990837)	2.861528435	-0.1349093	0.999938737	0.953948218	"['EGR1', 'FOXF1', 'NR1H4']"	Gene Ontology Molecular Function	downregulated
insulin receptor complex (GO:0005899)	-0.761202982	0.035550158	0.999995828	0.954371186	"['CHRM3', 'CADM3', 'NLGN4X', 'GPR34', 'SCARA5', 'SLC43A1', 'LPAR1', 'TACR3', 'LPAR3', 'LIFR', 'SORBS1', 'SLC8A1', 'AQP1', 'PTPRD', 'EDNRA', 'GPR171', 'SLITRK6', 'FXYD6', 'ROR1', 'CD69', 'TEK', 'MS4A1', 'ADGRL3']"	Gene Ontology Cellular Component	downregulated
"negative regulation of DNA-templated transcription, elongation (GO:0032785)"	3.904477853	-0.181112911	0.998814536	0.954673436	"['CEBPA', 'CDKN2A', 'E2F1', 'HMGA1', 'BIRC5', 'CALR']"	Gene Ontology Biological Process	upregulated
post-translational protein acetylation (GO:0034421)	6.056089146	-0.280193295	0.999999688	0.954787596	"['SPARCL1', 'ASB2', 'CHRDL1', 'CYR61', 'KLHL41']"	Gene Ontology Biological Process	downregulated
post-translational protein acetylation (GO:0034421)	3.754654773	-0.173714268	0.998814536	0.954787596	"['NEURL2', 'PSMD2', 'IGFBP3', 'TMEM132A', 'SPP1']"	Gene Ontology Biological Process	upregulated
membrane attack complex (GO:0005579)	-0.760305034	0.035169406	0.999995828	0.954796578	"['CHRM3', 'CADM3', 'NLGN4X', 'GPR34', 'SCARA5', 'SLC43A1', 'LPAR1', 'TACR3', 'LPAR3', 'LIFR', 'SLC8A1', 'AQP1', 'PTPRD', 'EDNRA', 'C7', 'GPR171', 'SLITRK6', 'FXYD6', 'ROR1', 'CD69', 'TEK', 'MS4A1', 'ADGRL3']"	Gene Ontology Cellular Component	downregulated
positive regulation of immune response (GO:0050778)	3.774786335	-0.174422048	0.998814536	0.954844163	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
regulation of cytoskeleton polarization involved in growth plate cartilage chondrocyte division (GO:0003427)	4.267573582	-0.197063485	0.998814536	0.954872993	['PSMD2']	Gene Ontology Biological Process	upregulated
cortical cytoskeleton (GO:0030863)	4.057989954	-0.187385555	0.999404176	0.954872993	['SNTG1']	Gene Ontology Cellular Component	upregulated
protein glycosylation (GO:0006486)	4.216827732	-0.194720197	0.998814536	0.954872993	['MMP15']	Gene Ontology Biological Process	upregulated
"nuclear chromosome, telomeric region (GO:0000784)"	1.962358605	-0.090615714	0.999995828	0.954872993	['ORC3']	Gene Ontology Cellular Component	downregulated
negative regulation of transcription from RNA polymerase III promoter (GO:0016480)	3.9547418	-0.180626698	0.998814536	0.955353883	"['CEBPA', 'CDKN2A', 'E2F1', 'HMGA1', 'BIRC5', 'CALR']"	Gene Ontology Biological Process	upregulated
mutator focus (GO:1990633)	2.647929406	-0.120512793	0.999404176	0.955508053	"['VAMP8', 'SLC9A3R1', 'WWC1', 'CALR', 'GGT2']"	Gene Ontology Cellular Component	upregulated
peripheral nervous system development (GO:0007422)	5.586530029	-0.253422826	0.999999688	0.955650336	"['CHRM3', 'PMP22', 'PTN']"	Gene Ontology Biological Process	downregulated
positive regulation of cell migration (GO:0030335)	3.957613171	-0.178946508	0.998814536	0.955791233	"['MIEN1', 'LAMC2']"	Gene Ontology Biological Process	upregulated
positive regulation of macroautophagy (GO:0016239)	6.280538446	-0.282554525	0.999999688	0.956008092	['DCN']	Gene Ontology Biological Process	downregulated
"negative regulation of DNA-templated transcription, initiation (GO:2000143)"	3.945554056	-0.177435973	0.998814536	0.956025094	"['CEBPA', 'CDKN2A', 'E2F1', 'HMGA1', 'BIRC5', 'CALR']"	Gene Ontology Biological Process	upregulated
transcription from RNA polymerase II promoter (GO:0006366)	3.604837608	-0.161496651	0.998814536	0.95618872	"['CEBPA', 'KLF5', 'E2F1', 'AKR1B1']"	Gene Ontology Biological Process	upregulated
sphere organelle (GO:0071601)	1.149861382	-0.05116453	0.999995828	0.956479178	"['ORC3', 'AOX1', 'HIPK3']"	Gene Ontology Cellular Component	downregulated
nuclear dicing body (GO:0010445)	1.134144287	-0.050465178	0.999995828	0.956479178	"['ORC3', 'AOX1', 'HIPK3']"	Gene Ontology Cellular Component	downregulated
LYSP100-associated nuclear domain (GO:0016606)	1.100378196	-0.048962713	0.999995828	0.956479178	"['ORC3', 'AOX1', 'HIPK3']"	Gene Ontology Cellular Component	downregulated
nuclear body (GO:0016604)	1.11789484	-0.049742138	0.999995828	0.956479178	"['ORC3', 'AOX1', 'HIPK3']"	Gene Ontology Cellular Component	downregulated
"retrograde transport, endosome to Golgi (GO:0042147)"	5.713120729	-0.252778419	0.999999688	0.956719299	"['RHOBTB3', 'BVES']"	Gene Ontology Biological Process	downregulated
"retrograde transport, endosome to Golgi (GO:0042147)"	3.734309946	-0.165225454	0.998814536	0.956719299	"['SFT2D3', 'SPTBN2']"	Gene Ontology Biological Process	upregulated
negative regulation of immune response (GO:0050777)	3.822811248	-0.169141215	0.998814536	0.956719299	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
CD40 receptor complex (GO:0035631)	-0.691035026	0.030464056	0.999995828	0.956872929	"['CHRM3', 'CADM3', 'NLGN4X', 'GPR34', 'SCARA5', 'SLC43A1', 'LPAR1', 'TACR3', 'LPAR3', 'LIFR', 'SLC8A1', 'AQP1', 'PTPRD', 'EDNRA', 'GPR171', 'TRAF5', 'SLITRK6', 'FXYD6', 'ROR1', 'CD69', 'TEK', 'MS4A1', 'ADGRL3']"	Gene Ontology Cellular Component	downregulated
protein homodimerization activity (GO:0042803)	1.359138601	-0.059727837	0.999735823	0.957006246	"['TOP2A', 'CEBPA', 'IRAK1', 'TNNC1', 'GIPC1', 'FZD9', 'UGT1A4', 'S100A11', 'RAB11FIP4']"	Gene Ontology Molecular Function	upregulated
fibrillar center (GO:0001650)	3.890601733	-0.170533033	0.999404176	0.957114695	['LRRC26']	Gene Ontology Cellular Component	upregulated
synaptic vesicle protein transport vesicle (GO:0097547)	2.314400701	-0.101444917	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
pigment granule (GO:0048770)	2.302189612	-0.10090968	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
piccolo-bassoon transport vesicle (GO:1990257)	2.283646181	-0.100096884	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
pericanalicular vesicle (GO:0033675)	2.256851225	-0.098922406	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
osmiophilic body (GO:0044310)	2.253565307	-0.098778378	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
merozoite dense granule (GO:0020026)	2.233325822	-0.09789124	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
gut granule (GO:0044840)	2.200323884	-0.096444697	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
granular vesicle (GO:1990005)	2.192577944	-0.096105177	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
fusiform vesicle (GO:0120002)	2.173366827	-0.095263114	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
Cvt vesicle (GO:0033107)	2.081279822	-0.091226752	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
cytoplasmic vesicle (GO:0031410)	2.079081026	-0.091130375	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
ciliary vesicle (GO:0097721)	2.077711956	-0.091070365	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
esterosome (GO:0033117)	2.116980267	-0.092791576	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
carotenoid vesicle (GO:0043702)	2.026151361	-0.088810359	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
chitosome (GO:0045009)	2.04500083	-0.08963657	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
fibrillar center (GO:0001650)	1.985463416	-0.087026923	0.999995828	0.957114695	['BTBD10']	Gene Ontology Cellular Component	downregulated
aleurone grain (GO:0033095)	1.993112175	-0.087362184	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
amorphous vesicle (GO:1990006)	2.002576684	-0.087777033	0.999995828	0.957114695	['MYOC']	Gene Ontology Cellular Component	downregulated
histone locus body (GO:0035363)	1.460360738	-0.063737776	0.999995828	0.957293519	"['ORC3', 'AOX1', 'HIPK3']"	Gene Ontology Cellular Component	downregulated
cleavage body (GO:0071920)	1.438930413	-0.062802444	0.999995828	0.957293519	"['ORC3', 'AOX1', 'HIPK3']"	Gene Ontology Cellular Component	downregulated
regulation of cytokine production involved in immune response (GO:0002718)	3.790289284	-0.164101088	0.998814536	0.957628718	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	3.72760184	-0.15957795	0.998814536	0.958093587	"['TOP2A', 'IGFBP3', 'FZD9']"	Gene Ontology Biological Process	upregulated
interchromatin granule (GO:0035061)	1.449974419	-0.062073138	0.999995828	0.958093587	"['ORC3', 'AOX1', 'HIPK3']"	Gene Ontology Cellular Component	downregulated
negative regulation of neuron apoptotic process by transcription from RNA polymerase II promoter (GO:0100069)	5.890555419	-0.250250364	0.999999688	0.958406449	"['GTF2A1L', 'EGR1', 'TGFB3', 'CCL2']"	Gene Ontology Biological Process	downregulated
regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188)	3.774981995	-0.159927182	0.998814536	0.958519839	"['IGKV2D-28', 'TREM2']"	Gene Ontology Biological Process	upregulated
Gemini of coiled bodies (GO:0097504)	1.447938489	-0.06079858	0.999995828	0.958879606	"['ORC3', 'AOX1', 'HIPK3']"	Gene Ontology Cellular Component	downregulated
neural tube development (GO:0021915)	3.554060703	-0.149234133	0.998814536	0.958879606	"['FZD9', 'FOXJ1', 'PAFAH1B3']"	Gene Ontology Biological Process	upregulated
negative regulation of protein kinase activity by protein phosphorylation (GO:0100002)	3.821677877	-0.160167325	0.998814536	0.958955881	"['IRAK1', 'CCNE1', 'IGFBP3', 'CDK1', 'BIRC5']"	Gene Ontology Biological Process	upregulated
positive regulation of transcription from RNA polymerase I promoter (GO:0045943)	4.12506803	-0.172359427	0.998814536	0.95907748	"['IRAK1', 'CCNE1', 'SPP1', 'E2F1', 'HMGA1', 'AKR1B1', 'MRPL12']"	Gene Ontology Biological Process	upregulated
microtubule lateral binding (GO:0099609)	1.950309007	-0.081149431	0.999735823	0.959245252	['BIRC5']	Gene Ontology Molecular Function	upregulated
secretory vesicle (GO:0099503)	2.193485745	-0.09126765	0.999995828	0.959245252	['MYOC']	Gene Ontology Cellular Component	downregulated
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	4.239456878	-0.176397439	0.998814536	0.959245252	['MYDGF']	Gene Ontology Biological Process	upregulated
coated vesicle (GO:0030135)	2.176010111	-0.090540515	0.999995828	0.959245252	['MYOC']	Gene Ontology Cellular Component	downregulated
post-translational protein modification (GO:0043687)	3.903166823	-0.162400727	0.998814536	0.959246281	"['NEURL2', 'MMP15', 'PSMD2', 'IGFBP3', 'TMEM132A', 'SPP1']"	Gene Ontology Biological Process	upregulated
DNA damage checkpoint (GO:0000077)	3.717739842	-0.154116968	0.998814536	0.959393007	"['TOP2A', 'E2F1']"	Gene Ontology Biological Process	upregulated
DNA damage checkpoint (GO:0000077)	5.675666112	-0.235281782	0.999999688	0.959393007	"['BTG2', 'APLF']"	Gene Ontology Biological Process	downregulated
paraspeckles (GO:0042382)	1.498776918	-0.061726783	0.999995828	0.959651799	"['ORC3', 'AOX1', 'HIPK3']"	Gene Ontology Cellular Component	downregulated
proteolysis involved in cellular protein catabolic process (GO:0051603)	5.831343151	-0.236537427	0.999999688	0.960248559	"['GZMA', 'ADAM33']"	Gene Ontology Biological Process	downregulated
unmethylated CpG binding (GO:0045322)	1.785327473	-0.072418439	0.999735823	0.960248559	"['E2F1', 'NR2F6']"	Gene Ontology Molecular Function	upregulated
regulation of trophectodermal cell proliferation (GO:1904073)	4.249019745	-0.172256023	0.998814536	0.96027058	['CDK1']	Gene Ontology Biological Process	upregulated
regulation of cell proliferation involved in embryonic placenta development (GO:0060723)	4.245950141	-0.172131581	0.998814536	0.96027058	['CDK1']	Gene Ontology Biological Process	upregulated
mitochondrion-derived vesicle (GO:0099073)	2.188010318	-0.088702331	0.999995828	0.96027058	['MYOC']	Gene Ontology Cellular Component	downregulated
positive regulation of NF-kappaB transcription factor activity by ER overload response (GO:0006985)	6.332780289	-0.25673205	0.999999688	0.96027058	['TRAF5']	Gene Ontology Biological Process	downregulated
negative regulation of transcription by transcription factor localization (GO:0010621)	3.940412032	-0.156446308	0.998814536	0.961074804	"['CEBPA', 'CDKN2A', 'E2F1', 'HMGA1', 'BIRC5', 'CALR']"	Gene Ontology Biological Process	upregulated
photoreceptor cell axon guidance (GO:0072499)	4.261787135	-0.168339664	0.998814536	0.961270163	['SPTBN2']	Gene Ontology Biological Process	upregulated
sympathetic neuron axon guidance (GO:0097492)	4.272828712	-0.168775804	0.998814536	0.961270163	['SPTBN2']	Gene Ontology Biological Process	upregulated
serotonergic neuron axon guidance (GO:0036515)	4.270961597	-0.168702053	0.998814536	0.961270163	['SPTBN2']	Gene Ontology Biological Process	upregulated
sensory neuron axon guidance (GO:0097374)	4.26966597	-0.168650876	0.998814536	0.961270163	['SPTBN2']	Gene Ontology Biological Process	upregulated
peptide cross-linking (GO:0018149)	4.419611419	-0.174573689	0.998814536	0.961270163	['MMP15']	Gene Ontology Biological Process	upregulated
semaphorin-plexin signaling pathway involved in axon guidance (GO:1902287)	4.266019475	-0.16850684	0.998814536	0.961270163	['SPTBN2']	Gene Ontology Biological Process	upregulated
